Name	Intensity 01_IKA_0h_batch5	Intensity 02_IKA_0h_batch6	Intensity 03_IKA_0h_batch7	Intensity 04_IKA_2h_batch1	Intensity 05_IKA_2h_batch3	Intensity 06_IKA_2h_batch4	Intensity 07_IKA_6h_batch1	Intensity 08_IKA_6h_batch3	Intensity 09_IKA_6h_batch4	Intensity 10_IKA_12h_batch1	Intensity 11_IKA_12h_batch3	Intensity 12_IKA_12h_batch4	Intensity 13_IKA_18h_batch1	Intensity 14_IKA_18h_batch3	Intensity 15_IKA_18h_batch4	Intensity 16_IKA_24h_batch1	Intensity 17_IKA_24h_batch3	Intensity 18_IKA_24h_batch4
Gars	26.23127114	26.3850203	20.46533124	23.51424499	25.8325561	26.06354896	26.51806312	26.87302706	25.62608665	23.5513337	23.58634779	23.79382157	22.95432697	25.20022752	24.96635653	23.7020805	23.84335601	21.59359173
Gart	26.79563087	26.49922049	23.81489613	24.30897	26.90127166	26.93999719	27.73130349	27.64464572	25.8305508	24.39852191	25.15564744	25.09273069	23.78086732	23.28982416	24.38159206	24.50130268	24.40379637	21.72513156
Gdi2	25.86702832	26.55835812	22.57075442	23.99817445	27.43587115	27.89371267	28.31812088	28.1913589	26.49468093	24.4603274	24.95898806	24.86060205	20.85650456	24.42156099	24.9882388	24.45594573	24.20291954	21.62769596
Glod4	23.01278888	24.81235203	19.91989333	21.56774074	23.97018034	22.91221543	23.77001616	20.88822002	16.92451098	20.48177973	15.64154377	19.95390087	24.80010719	23.01551374	23.48591183	19.98759711	20.25164883	15.64154377
Glrx	23.49972231	22.48145949	23.00793953	23.02622691	22.7665831	23.34448555	22.33848613	17.63962334	17.63962334	21.49882194	20.33810524	20.74377925	24.58663412	24.3383093	22.52931425	17.63962334	17.63962334	17.63962334
Glrx3	26.64801081	26.75276855	23.62019655	23.61896525	26.28732488	25.92211506	27.73666752	27.31656811	25.51222663	24.65436244	23.86759397	24.50978273	23.70862	25.05643431	24.66106696	22.68991439	23.59548241	21.11349801
Glrx5	21.0153606	17.50284734	17.50284734	22.55566946	23.37052672	17.50284734	23.70746193	23.56162451	17.50284734	22.47677092	22.68793007	23.05639296	22.98119934	21.94095158	22.21231707	20.54406262	17.50284734	19.98898418
Gls	22.75649931	22.92219674	22.46391047	21.82477543	24.64691286	25.28785326	25.05837627	25.54813212	23.9031581	22.75323797	22.25516922	23.49020357	25.02635357	24.64542932	22.8101566	23.28065072	23.05303163	20.75645859
Glud1	27.15025288	26.36335865	23.37398132	24.9992503	27.65955707	27.5613623	27.74842423	27.73169192	25.55186172	25.25911223	25.41163977	25.41963363	25.51376325	26.86266062	26.29494994	25.7307336	25.85657104	23.27668103
Gmds	23.61178039	23.09331117	18.56644059	21.55182652	24.46132706	24.92583148	25.30225598	22.37753358	22.81561939	21.49199006	23.10442407	23.32827609	18.56644059	18.56644059	18.56644059	20.84368187	19.40307862	18.56644059
Gmfg	25.22945695	25.27173914	20.73438217	23.76344581	25.29161674	25.53777388	25.77316437	26.63878964	20.17243239	23.66112134	24.28093385	23.58083912	22.17755093	22.62711704	22.70750406	22.96056198	22.74556519	20.89408058
Gmps	26.09824385	26.13574842	20.17973904	23.18171158	26.65785486	26.11334698	26.73000797	27.08841009	25.01805514	23.81665479	24.58244799	24.3836368	20.17973904	24.34075582	23.68666979	24.26942235	24.01945567	21.67348852
Gnai2	25.08853141	25.55978807	25.24492327	23.03580457	26.30304031	26.52496716	26.3514445	26.86088616	25.38353793	24.41944075	24.20478604	24.75669273	24.64080406	24.64085921	25.09248876	24.92460884	25.20799079	22.91776104
Gnai3	23.86334616	23.65272246	23.37424672	22.93028761	24.13758657	21.55665199	24.16461297	25.00949515	22.20218721	20.59304456	23.19506877	23.31409749	20.59304456	23.31534197	22.36105063	23.060967	22.62524509	20.90117036
Gnas	22.73249952	22.53036252	22.33278943	21.61490571	23.01005886	22.4816812	22.82349319	23.20983588	21.68854913	22.34559583	21.32937153	20.26956503	24.77031869	25.16104113	23.96004932	21.84651572	21.83657281	19.55121634
Gnb1	26.07408412	25.65140912	20.24725072	23.03153699	25.02947428	25.96283142	25.35208466	25.7299302	24.6556185	23.60614221	22.36781038	24.87197027	23.39923932	24.85324292	24.1659166	23.2641333	21.32937153	19.16359072
Gnb2	26.84983553	26.17841366	20.7205048	23.44518564	20.48039972	24.48511339	23.57114805	20.48039972	22.54599574	24.23513016	21.47352938	23.68581473	20.48039972	23.99593411	23.58989432	20.81425074	20.6802874	20.48039972
Gnb2l1	28.0993881	28.80768642	25.88373903	27.02358568	29.37710079	29.26183564	30.07303712	30.43936321	28.15421859	28.48131474	28.59729531	28.98777273	27.17797666	27.41530375	27.10089232	27.47614669	27.53222488	25.55065873
Gng12	26.43571222	25.78424164	24.42066188	24.37265361	23.20665013	23.42226705	21.55140411	17.29481816	17.29481816	17.29481816	20.75401321	20.27696494	26.13895389	25.11064165	24.93566541	17.29481816	20.97847865	18.38936246
Gng5	26.09252908	23.98172196	23.80842927	24.69689114	23.63367198	24.95792602	23.25824972	23.89541257	22.64227033	16.69356863	22.14111551	21.30117464	26.18510409	25.80348612	26.28945482	22.84871386	21.70767256	20.35573822
Gnl3	25.68404957	25.53732956	22.42075181	23.2241442	24.73567377	25.01405828	25.0543241	25.2963861	24.09248876	22.65464652	22.35010936	22.23800581	23.6877379	23.68816492	23.97805963	23.05553268	22.88736492	20.84107288
Gorasp2	22.64339383	17.33507627	21.6516281	22.21053461	21.5868288	21.64310753	22.67476037	22.90126245	20.80459427	17.33507627	17.33507627	20.48551881	24.49167208	24.04959599	17.33507627	20.76692677	21.11787895	17.33507627
Got2	28.49503181	28.60558424	26.90334202	25.7848906	28.9422645	28.90515115	29.16132471	29.20457152	27.31077363	27.10848968	27.67788134	27.46676617	27.2977159	27.26713757	26.80980345	27.52663952	27.35102319	24.82667727
Gpd2	23.48934624	24.10852956	20.90609788	21.37967661	25.64050069	26.17835666	24.865094	24.16461297	23.2598306	23.65501791	23.77183037	23.33810524	20.90609788	22.27912085	20.90609788	23.67884854	24.10117294	21.61714996
Gphn	18.06812747	18.06812747	19.66461047	20.67848323	22.76080927	18.06812747	22.34329309	24.25198104	22.25329467	18.06812747	21.21915906	20.82648332	24.4928336	23.13508298	23.99748549	18.14867518	20.62613679	18.06812747
Gpi	24.66079502	25.87893082	20.1002106	20.1002106	28.13785037	28.28493597	27.24318067	27.94921215	26.84050154	23.54851433	24.15367758	23.10635846	23.09087482	20.1002106	20.1002106	23.28658483	24.00006742	20.90234861
Gpr56	21.72563087	22.44189759	16.90301096	22.86766937	24.73205436	25.11771253	24.75552169	24.78706001	22.96507967	22.21611231	22.57524008	22.10514378	22.48424074	24.98737158	23.44846621	21.10444007	20.81581481	16.90301096
Grpel1	25.11362518	24.93705839	20.05099115	22.01488407	24.05622756	24.23775788	24.5088161	24.52802671	21.90168597	22.85610557	22.94442325	22.44765938	19.84591878	19.84591878	24.54974848	22.40584885	22.07994956	19.84591878
Gsn	24.56342952	23.83142091	22.42360119	22.02441872	25.67044447	24.7912897	24.02715548	24.31125884	20.29221377	21.70901985	22.0520864	19.28367169	22.1954443	25.20840019	24.73205436	22.69202374	22.65898808	19.61721275
Gspt1;Gspt2	25.4137715	26.56120204	24.14965224	25.05183756	26.10429609	26.3507872	27.33551793	27.36344221	24.74026252	21.7622701	25.41770369	24.24604759	26.08814721	24.50421575	21.38200124	23.70840951	23.82230708	21.38200124
Gsr	23.90646493	24.5499247	18.29719392	18.29719392	23.41609343	23.22477718	24.38784905	25.07895668	18.29719392	21.64090332	21.28483539	21.69863007	18.29719392	21.77124604	21.99009288	20.86891296	22.03587168	18.29719392
Gstm1	24.13021987	23.9735124	19.57061546	18.81753333	23.98528814	23.98302768	22.39890023	23.45236794	16.94260614	21.36778372	22.15554708	20.01916719	16.94260614	22.76153987	22.13376685	22.43768808	22.18625331	16.94260614
Gsto1;Gsto2	23.59821156	23.54980722	21.31876565	19.07046166	22.72694072	22.32097018	24.28284353	23.6946614	21.45773756	20.95503685	21.71452224	21.85874444	22.80988193	22.67906339	23.35581886	24.46724831	25.32010255	19.07046166
Gstp1;Gstp2	23.87839299	24.19460298	25.40982856	16.11804884	26.14798463	26.74252573	27.92654421	27.94419311	26.2525947	22.16597792	24.61958103	23.81147034	16.11804884	25.07111992	24.7573542	24.91820704	25.23764849	22.38200124
Gtf2i	23.21294041	22.49733632	18.85327909	20.51335364	24.0429338	22.49582478	23.62722839	24.58279251	20.94127404	20.10136533	18.85327909	18.85327909	18.85327909	21.66847645	22.25637917	21.64544031	21.29586084	18.85327909
Gtpbp4	24.93992996	25.18729589	20.3658098	22.38577079	25.40713989	24.8874393	25.60365441	25.76726531	21.72932865	22.56544147	23.59877948	23.38258181	20.3658098	24.57351914	20.3658098	22.94988227	22.9863476	20.3658098
H2afv;H2afz	27.77316437	28.6367171	28.23493836	27.48015932	29.35165511	29.56976914	30.39846075	29.82826425	28.31799155	28.57401745	28.54004519	28.83216371	28.64989594	28.64763348	27.780567	28.76341415	28.96562468	26.31402832
H2afy	29.3530654	28.77310147	26.38806263	27.82019007	29.36003343	29.29625043	29.71682485	30.22400524	28.43276884	27.69750106	28.1814879	27.65212066	28.68779128	29.19298185	28.57257262	28.25678406	28.28498009	25.95398077
H2-K1	17.91928235	17.91928235	17.91928235	17.91928235	24.59627895	23.70925129	24.50051271	24.62962032	21.15319822	22.59775706	22.37159055	21.12477258	17.91928235	22.19222658	22.89037413	22.04686821	21.8265609	19.60807069
Hadha	27.61386094	27.6414795	24.1510469	25.24259933	28.87560707	28.41155088	28.64354521	28.94912865	27.02865258	26.73156246	26.59846715	26.75468101	25.2146384	26.96388986	26.73453722	27.20032108	27.13310442	24.51177437
Hadhb	26.29724361	26.77906445	21.86638698	24.4452488	27.11604724	27.12780183	26.75811706	27.38697799	25.82551318	25.36959522	25.03296652	25.30619078	22.95567545	21.86638698	23.83711202	26.11406224	25.8728862	22.8648957
Hars	23.80390486	25.08909741	19.73161735	21.24376903	23.95650874	23.50470069	24.53320567	25.1301413	21.59427539	19.04926361	23.37172348	21.87710136	24.35682644	19.04926361	20.68713985	21.67223713	22.20615825	19.84529096
Hat1	23.76202673	23.6212032	21.77679766	20.25822096	25.20007782	25.2034424	25.96778615	26.41952112	24.56685862	19.18398423	22.99814001	21.25211101	19.18398423	23.52229034	23.24218499	23.1451647	23.28149994	20.18652536
Hcfc1	24.84895258	25.00752898	17.73416713	24.14483808	24.94453943	24.89758367	26.19053968	26.13834852	24.48351518	23.6296759	23.01387944	23.43186075	21.1515889	25.30862289	25.25021079	22.74240237	23.1988197	20.67029318
Hdac1	15.46205488	22.50523393	15.46205488	15.46205488	24.69418315	24.94078136	25.73308941	26.47664115	24.37378224	21.32926202	24.10133326	22.98142583	19.06260484	17.85227346	19.83293945	23.58106907	23.75072579	19.77868356
Hdgf	25.79419353	25.54560107	20.32410581	23.76870448	26.06330209	26.30033692	26.32524217	25.61386094	22.61674625	22.91230681	21.99555463	23.8753024	21.82590131	26.29161674	25.99533035	20.89755597	21.55318678	19.99603759
Hdgfrp2	16.42526509	19.71875025	21.23870561	21.04079538	21.65639344	16.42526509	21.97837391	21.67236664	16.42526509	21.07809346	18.56528806	21.2923823	24.77861338	24.70798844	22.33191522	19.76354307	20.32531424	16.42526509
Hdlbp	24.99567538	23.74898717	22.46844208	22.52838448	25.29782083	25.33885333	25.73381349	25.70266182	23.66286044	20.56866869	22.17359175	21.98405402	24.77127627	24.36992796	24.31748272	22.29387012	22.27127608	18.86656054
Hells	25.18574686	24.50984313	20.99465728	22.52986231	23.56360407	24.5383661	23.08723686	23.61874126	19.27889406	21.33478175	19.27889406	20.36815686	21.82927368	25.59735925	25.19008749	22.14339069	22.14217563	19.29965521
Hibadh	25.63820963	25.47605396	24.37072625	24.0053888	26.22527011	25.67718239	26.68445094	26.64622623	24.11640425	23.73231319	24.42707187	24.1802552	26.29087889	26.26459866	25.35016333	24.98133001	24.61890926	21.38490177
Hint1	26.58820794	26.42750352	24.274621	23.11480098	26.7720318	26.92297704	26.44671645	27.27524287	25.20583023	25.08569807	25.2605845	25.49228352	26.95038076	25.97960853	25.02060055	23.89041124	23.45701108	21.56136813
Hirip3	18.52435806	22.88727194	17.87165261	20.45080852	23.09852498	22.76549088	23.46226361	23.87305053	17.50734559	18.77149592	17.50734559	17.82625054	22.65739696	21.79050441	21.55707286	20.65167189	20.92860801	17.50734559
Hist1h1a	30.72582196	30.81214697	29.82752246	28.24336229	30.88022781	32.33569894	31.58010592	31.84393401	30.66050944	29.97185829	30.43300771	30.04921167	31.00858453	31.46070626	30.38164569	30.56347316	30.65540014	28.23192113
Hist1h1b	31.72785158	31.62575231	31.76528884	29.19251162	30.95878345	31.78569672	31.493477	31.62857955	30.19952565	29.69818029	30.12015742	30.21059871	32.53268935	32.44992667	31.51093165	30.29010989	30.23008943	28.00308456
Hist1h1c	30.00637903	29.30262641	28.94296357	28.18044491	29.94489124	30.67799891	29.60611396	30.22250897	29.12839197	24.59269107	28.19272324	26.99431632	29.55239321	30.41427571	29.4636712	29.25948044	29.13494105	26.43171731
Hist1h1d	29.50907293	29.45595357	27.32937153	28.45853722	28.96353162	30.33543275	29.30973335	29.89041124	28.63637138	27.47552837	26.80020595	27.04249552	30.30378068	30.83416979	29.35121279	27.87970215	27.12622694	26.16286656
Hist1h1e	30.37875514	30.16302978	30.67404644	28.92056562	30.25687402	31.15569087	30.42722376	30.98535873	29.72838693	28.9606625	29.23125741	29.17709751	31.71849159	31.57226541	30.71276433	29.74794428	29.73437571	27.38112994
Hist1h4a	34.25961232	33.71272334	33.62353013	33.26654012	33.19119415	32.86313714	34.77332946	34.28202438	31.66602417	32.92959479	32.98646113	33.17783413	33.76158853	33.84436437	33.39355952	32.63244172	32.64076011	30.49571806
Hk2	24.57085862	25.47364085	19.31860018	21.09680522	23.89411759	22.81692817	24.92479004	25.47339313	22.69525633	21.2172667	19.31860018	19.31860018	19.31860018	22.86427231	23.81029391	19.71026497	20.86544331	19.31860018
Hm13	24.57801928	24.1659166	21.37427325	23.40236571	23.51785293	22.86600958	24.01051991	24.76567297	21.20430845	19.46061987	22.29232613	21.03207533	22.80705377	25.30730311	24.88664884	21.97477307	22.05900375	19.46061987
Hmga1	26.37956094	26.07730715	24.45368711	24.50002636	24.4548796	26.27815322	25.55323953	25.767139	24.20000296	24.14016386	24.22721814	24.01120268	27.67519125	27.06927701	26.03202066	24.88147697	25.14203536	22.41601609
Hmgb1	29.55081649	29.35642769	26.23386934	27.47312987	30.49952464	31.15103964	31.44879504	31.47343958	29.33199976	28.63522994	29.65388089	29.51913984	27.62957863	28.61235003	28.80691861	29.44693332	29.67836838	27.21382302
Hmgb2	28.73879467	28.66888352	23.99325838	27.44434853	29.79422142	29.76750843	30.5388064	30.92790082	28.67138293	28.41215684	28.51261847	28.01451593	27.47204537	27.76078389	27.68505277	29.03483015	29.22121863	26.80156332
Hmgb3	25.65878111	25.35019706	21.18712973	19.4658892	23.44442752	23.65031377	23.10653419	24.05407564	19.4658892	19.4658892	19.4658892	19.4658892	26.14411845	25.9748912	23.44012399	21.72883062	22.87088919	20.06184052
Hmgn5	21.89511668	25.61554568	17.28780255	22.7673714	23.79936622	17.28780255	25.99347434	23.37012758	21.72945313	22.03362195	23.20184334	23.16183308	17.28780255	20.56010889	24.08391426	22.1143562	20.88777395	17.76318643
Hmha1	20.1828938	18.30148726	18.26169094	20.36666372	18.55962355	14.67849011	20.00237004	20.33701641	14.67849011	17.04952952	19.72325764	21.10878477	23.82191798	22.34708388	20.75743559	16.62784733	19.22780864	14.67849011
Hmox2	25.30772001	25.77062115	19.29575997	19.29575997	25.7645092	26.68632248	25.4176715	25.85400431	23.75918438	23.40431626	23.17954164	22.12164607	22.85696041	23.43606185	22.24391427	23.89901388	23.99972343	21.69884199
Hnrnpa0	22.36484854	22.36484854	23.63455849	23.34299482	27.59077959	27.897122	28.10319575	28.71220675	26.76534418	24.89462647	26.06404259	25.41235069	25.37951137	24.48591183	22.75993612	25.86943081	26.36831342	23.87914122
Hnrnpa1	28.3943571	27.88855449	23.07667535	26.80328903	29.23155498	28.83149943	29.56434571	30.46265756	28.04103361	26.71489425	27.88756712	27.22177177	27.30504278	27.53867691	28.31138011	27.57123487	27.86914837	25.37132467
Hnrnpa2b1	30.17866534	29.83924041	26.67694037	28.13055375	30.70124115	30.85221916	31.0805535	31.5466464	29.60904158	28.64337318	29.15997844	28.89593832	29.41721678	29.52507174	29.22635012	29.29177919	29.58177665	27.15392879
Hnrnpa3	30.35373848	29.67092728	27.05030205	28.64134168	30.79722452	30.56301849	31.41800139	32.21393308	29.74212414	29.18331133	29.9294537	29.04056339	29.22096503	29.84888097	29.72281287	29.17305128	29.56913535	27.02062174
Hnrnpab	27.96906061	27.89787213	28.13789922	26.13705883	28.83951075	27.8048281	29.26695892	29.57192197	25.94272872	27.11008404	27.59006571	27.46279405	28.31315478	28.29644737	27.82231924	26.47935769	27.02633246	24.62784065
Hnrnpc	27.95393638	28.22504022	25.09836434	25.61506853	28.96110428	29.26235103	29.43446003	29.73916499	27.52634103	27.33449535	27.35363334	27.38352145	26.63117572	27.28727204	27.03443662	27.73253316	27.84816464	25.11080093
Hnrnpd	28.38767652	27.99280474	26.75110903	25.6125961	28.685788	27.28082768	29.09108676	29.32214598	26.75900655	26.60385246	27.29043951	26.82893002	27.85251684	27.85946502	27.37484368	26.65239424	26.89122282	24.54167802
Hnrnpf	29.27743948	28.65133385	27.28144688	26.89423326	29.67490513	29.73487634	29.90899161	30.50417407	28.76477493	27.54458446	27.97972845	27.85102784	27.46940819	28.26722689	28.22885171	27.98473422	28.11847514	25.2807569
Hnrnph1	23.79788313	22.85186187	25.35769911	23.91141101	26.84756742	26.41109018	26.31205561	26.82905104	25.27280717	25.89340023	25.11743511	25.81093126	20.62987596	20.62987596	22.5327421	23.62332604	23.77001616	20.62987596
Hnrnph2	25.2147866	23.29949871	20.99486441	20.99486441	25.45726163	25.52835467	25.71431785	26.14176259	24.62460941	22.90328685	22.57433944	23.57842245	21.55646489	23.29866002	22.20436816	23.88716036	23.89578235	21.3079701
Hnrnpk	30.07278164	30.78838312	28.55391329	27.90724461	30.44164039	30.64873088	31.07482422	31.28719496	29.37065143	28.8905562	29.1749568	29.35594484	29.74053274	29.87216113	29.26827595	28.52675144	28.9398291	26.4990836
Hnrnpl	28.57668657	27.97951041	25.35645707	26.75123675	29.10199442	29.09350662	29.58786829	29.90741654	28.1773114	26.46298122	27.23662709	26.61217424	28.15330068	28.31051363	27.86632094	27.67107918	27.87261618	25.16092577
Hnrnpm	30.62278865	29.63199095	27.5122417	28.30208162	30.50161399	30.86908952	30.90963546	31.26801934	29.41788071	28.43225114	29.47988959	28.7815053	28.4646257	30.29307377	29.61714085	29.33524106	29.20256463	26.6907244
Hnrnpu	30.44598676	30.38617632	28.58548844	28.55123834	30.56001411	31.07399477	31.34577811	31.6580422	29.85615842	29.03915183	30.02062174	29.60960525	29.29751913	29.64445663	28.99015565	28.7908238	29.15119694	26.71266595
Hnrnpul1	25.80314119	24.56714885	25.45732426	21.30596821	23.76182389	24.49118274	24.63095362	25.35319583	23.00300519	20.35175451	20.57975787	19.77948532	19.77948532	19.77948532	19.77948532	22.72735629	22.76044383	19.87178795
Hnrnpul2	26.35665856	25.19861739	20.47209187	24.02479068	24.97460679	25.19272324	25.59269107	25.81809433	23.90839042	22.44417473	23.44707919	22.57560941	23.31409749	25.74873132	25.56778715	22.97701154	23.63632989	20.4444528
Hp1bp3	27.75436244	27.17245528	23.28869826	24.73272723	27.14102193	26.90896299	26.74995901	27.22462632	25.40769099	25.77801174	25.42181778	24.88180367	25.9980453	26.69630749	26.13453474	25.42072612	24.93584523	22.27690817
Hprt1	24.98754507	25.41241531	24.62667155	23.14469807	26.1854066	25.33149158	27.20377843	25.95575525	23.25522686	23.81225409	23.53978642	24.10477597	25.86022314	25.05688904	24.42898933	21.72100571	22.15934045	20.69846051
