Name	TCGA-A6-3807	TCGA-A6-3808	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3552	TCGA-AA-3554	TCGA-AA-3561	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3818	TCGA-AA-3848	TCGA-AA-3864	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00J	TCGA-AA-A00O	TCGA-AA-A00U	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01F	TCGA-AA-A01P	TCGA-AA-A01R	TCGA-AA-A01S	TCGA-AA-A01T	TCGA-AA-A01V	TCGA-AA-A01X	TCGA-AA-A01Z	TCGA-AA-A022	TCGA-AA-A024	TCGA-AA-A029	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AA-A02O	TCGA-AA-A02R	TCGA-AA-A02Y	TCGA-AA-A03F	TCGA-AA-A03J
SCAMP2	24.8583	24.971	22.967	26.2323	23.5024	22.5616	25.1962	18.8757	23.6621	24.6467	25.0488	21.9366	19.0388	24.6407	23.8171	25.8837	18.8757	18.8757	18.8757	26.7846	25.5718	18.8757	25.1322	18.8757	21.9231	22.8201	26.2179	23.2309	20.7997	24.316	21.3005	23.6853	23.6735	25.9178	18.8757	18.8757	21.3078	18.8757	24.9778	21.9699	26.0955	21.7807	22.0211	24.7337	23.3973	26.6448	20.9261
SCAMP3	27.1495	23.053	25.2403	26.0653	25.9785	26.9535	27.7198	28.2405	23.5902	26.622	25.7747	26.447	26.28	27.4996	26.7043	25.8447	26.0636	20.4284	24.6046	28.3572	27.1526	24.2736	25.5356	24.4683	26.8713	25.8579	24.8102	23.1773	22.9723	25.0445	25.7746	26.0718	26.2112	26.8534	26.5021	22.1971	24.3696	23.2478	25.7906	24.8299	26.8896	24.0432	25.0272	25.2753	25.5526	26.9046	24.3582
SCARB2	26.6965	26.7353	25.6763	26.8315	25.713	25.6245	27.4544	26.9907	25.4692	26.0313	25.9265	25.9321	22.1695	25.9072	27.0968	26.6981	26.8853	21.7191	26.7748	27.2456	26.1554	25.0203	27.0375	25.8545	28.6824	26.0496	26.615	25.0439	22.5846	27.8117	26.6988	25.7682	25.2789	27.5027	26.4291	20.215	26.107	25.4018	25.9539	25.4327	27.0611	24.4031	26.6006	26.6603	26.0861	27.0742	25.1294
SCCPDH	26.8528	26.6879	26.1345	28.1859	25.8014	28.4634	26.8856	28.0402	25.3452	27.7155	26.086	27.911	28.6783	28.5987	29.7241	27.016	27.1215	20.0118	26.9356	29.5501	31.3414	25.0562	26.2699	26.6141	30.2936	27.8013	26.9774	24.1197	24.4197	29.0633	27.7051	25.8565	28.6994	30.2334	28.085	23.8861	27.476	26.1548	27.0195	26.1254	27.471	23.6771	26.3197	23.5688	27.929	25.9951	27.0091
SCFD1	28.243	26.8834	26.3716	27.2435	24.0909	27.3569	27.7277	28.096	26.1216	27.247	26.8821	25.9284	24.6936	27.0021	26.0243	27.3603	27.1702	29.9329	26.5525	28.2336	28.3616	25.8583	27.4476	24.4858	25.9977	26.839	27.2616	25.2007	24.5558	26.9801	27.2847	25.8282	26.8287	28.2907	25.1833	23.5216	24.7887	26.0843	27.4802	23.7733	26.3152	25.5764	27.4234	26.7085	26.4753	28.0875	25.3953
SCP2	28.9692	27.0823	26.924	28.2015	27.938	27.8059	28.6816	28.2691	26.9054	29.0746	28.2531	28.791	27.4084	29.6079	27.6594	34.0667	28.7587	25.3618	28.4031	28.7679	29.0958	26.9524	28.2833	27.3486	34.2148	29.1087	33.8576	25.532	26.889	29.5224	28.3155	27.3439	28.4213	28.9026	27.5082	29.4932	27.3483	28.1326	29.5707	27.2462	27.4298	25.711	28.3958	27.6513	29.0754	29.8022	27.9621
SCPEP1	18.1901	23.7939	18.1901	24.3786	22.8108	24.044	22.7884	23.793	18.9073	22.0932	22.1303	21.3434	23.3998	20.1607	22.7507	19.8923	22.3568	20.5721	24.0848	22.7719	18.1901	22.3663	18.1901	23.3664	26.4821	23.3326	23.506	19.8576	18.1901	22.6025	24.7032	21.7322	23.4267	23.0932	23.011	20.5928	22.2646	20.6858	18.1901	21.3208	23.251	18.8902	23.9949	24.5118	25.0822	18.1901	22.7365
SCRIB	24.0766	18.5215	22.9316	24.7444	18.5215	21.7133	25.9425	25.3172	23.2216	24.945	22.4407	25.5168	26.3027	24.4046	25.7938	27.2513	27.0596	18.5215	23.9868	18.5215	25.0124	23.8814	25.884	18.5215	24.9279	24.274	23.6668	22.1197	23.5883	23.4761	22.924	25.3046	25.5725	26.955	24.6352	22.4731	22.9333	24.0261	26.1678	24.3916	25.5584	24.0272	26.6169	20.0875	24.5883	23.2285	23.3901
SCRN1	25.5743	26.7013	24.503	24.6703	22.2671	24.78	27.0071	25.1554	25.1479	26.7015	24.522	20.2026	20.2026	24.2896	24.1221	25.2508	25.2665	22.1443	23.6292	26.0031	20.2026	23.2639	24.3831	21.8912	29.577	20.2026	24.7413	23.3803	23.1625	25.7342	24.7509	24.3101	25.742	26.7673	24.7701	20.2026	23.6606	20.2026	24.4315	22.9818	24.149	20.2026	25.339	23.9988	22.9457	24.7748	20.2026
SCYL1	25.8266	22.1033	23.5434	25.9334	22.1245	24.5963	24.6058	25.7048	23.3786	23.0523	24.5024	23.8983	22.5993	23.2157	24.0097	24.6888	25.758	19.0076	20.4268	23.9612	27.0175	22.0727	25.3395	22.0709	25.6758	24.546	23.9346	21.8962	19.0076	25.6577	24.9346	21.6386	24.3535	22.4676	23.6563	22.8882	24.2817	23.8861	25.5946	21.391	24.1089	19.0076	23.3113	23.8074	24.5012	23.9473	22.3852
SCYL2	23.278	23.8776	22.4459	23.9199	22.8542	25.6362	25.2698	26.5076	18.8026	23.7699	24.0871	23.5829	18.8026	23.3548	24.4854	22.0006	23.399	18.8026	22.813	25.5116	24.8233	18.8026	22.8469	21.2423	21.9114	22.6092	23.4834	18.8026	21.3295	23.0939	23.958	24.9039	23.4556	22.7461	23.5497	19.7482	21.1905	21.0853	26.3318	22.759	18.8026	20.5911	23.4354	22.7449	23.8009	25.0999	22.7341
SDC1	24.9102	23.0266	19.4455	23.7205	23.7832	24.6531	24.7459	26.4957	22.761	24.2204	24.4649	23.1424	23.2606	23.6989	23.6081	24.1208	24.2231	19.015	22.6151	26.3718	24.7453	23.5631	24.0096	20.7614	25.6183	23.9363	25.0802	19.015	21.2427	24.6933	24.4146	25.9583	26.1305	24.7156	23.7938	19.015	19.015	22.639	25.7207	22.2313	25.0526	22.268	23.0898	23.8028	23.5783	26.1668	22.6763
SDCBP	24.0361	25.2084	25.1583	26.064	25.6902	25.9936	25.5315	26.0783	22.333	24.5278	25.8751	24.4486	24.9415	23.5853	26.685	24.9149	23.6108	19.2035	22.8337	25.2814	27.2525	23.6667	23.9918	22.6213	25.517	25.6487	23.3705	24.7959	20.3295	26.5225	24.9305	26.52	25.1365	23.9602	22.4081	20.8766	22.5743	21.4139	24.9927	26.553	24.6839	22.3765	19.2035	22.8822	23.1095	25.4418	22.9429
SDF2L1	24.2886	17.6916	17.6916	17.6916	24.8977	23.7248	23.9847	25.64	24.2802	23.5457	24.7926	17.6916	21.5236	25.5056	25.1064	24.6932	25.9585	17.6916	23.6417	25.4344	25.2673	23.5557	24.8624	20.505	17.6916	23.9113	24.551	21.5883	23.301	24.4526	25.2452	23.4098	25.6742	27.0767	22.7464	17.6916	23.2946	23.4696	24.1829	22.3704	25.0533	17.6916	24.3438	25.224	23.36	25.5425	17.6916
SDHA	28.7431	27.577	27.178	27.8475	28.5996	27.8368	28.9216	28.6375	27.5101	27.3653	27.6186	26.9095	25.5748	29.3197	28.6734	28.8659	27.776	22.7329	27.6138	29.2782	28.6525	26.7602	27.3204	26.8028	30.1629	28.8878	28.6488	26.6259	25.1785	27.7982	28.3625	28.3609	29.1204	27.7614	28.3586	22.3256	28.7675	28.0267	28.8844	27.5028	29.3104	24.98	27.0396	28.4543	27.923	29.94	27.9295
SDHB	27.8745	26.8889	30.6926	28.9077	26.5332	29.0572	29.2472	30.0249	28.1073	26.7426	27.3506	26.6506	24.1175	28.0173	26.3464	27.8968	26.9707	23.715	27.1953	28.9858	30.5269	26.5929	31.1853	24.8309	28.8628	27.8656	27.8516	25.6892	20.1464	28.5196	27.4521	27.9445	28.6214	29.1816	27.1394	23.8218	28.2138	27.2765	27.9502	26.7652	28.3223	25.0159	28.6281	27.8504	27.547	31.0598	26.6983
SDPR	26.0632	27.0624	22.7165	23.8247	21.1285	24.5783	26.6224	25.8197	23.2899	23.161	24.9953	21.341	17.7485	23.452	17.7485	25.7746	24.6659	25.0802	25.6719	21.7352	17.7485	24.3149	24.3179	21.8371	24.8161	20.4897	24.65	26.0235	17.7485	17.7485	22.2025	23.6528	23.3541	26.8126	23.0979	22.8804	17.7485	19.8801	22.4676	20.9357	25.5219	17.7485	17.7485	24.4119	25.7412	23.9282	21.9184
SEC13	27.0035	27.6217	26.724	28.007	25.5938	26.7792	27.9386	28.5089	26.8492	26.8333	27.7458	27.1017	25.8604	27.5284	27.2255	26.8244	26.9306	22.4174	26.3077	29.2831	28.6707	26.1228	28.3625	25.1791	27.7938	27.2627	26.5325	26.053	23.7457	27.8476	27.2252	27.0369	27.0561	28.7591	26.4924	25.9368	26.149	26.7806	26.9712	25.2275	27.2377	25.9224	27.3915	26.291	26.0508	27.6106	26.7899
SEC16A	25.7786	24.6738	20.6615	25.2662	25.3509	24.7894	26.6152	26.6318	24.5224	24.7897	25.1891	26.0054	22.1552	25.5433	24.3508	25.069	25.7559	18.5344	23.7952	27.3657	27.6755	20.6391	25.8295	22.6949	25.9011	25.1942	24.0146	23.2996	20.7717	25.5374	26.082	24.4269	26.5565	26.3978	24.8208	22.8337	24.7522	24.8375	26.7839	23.1096	25.5584	23.0434	24.7181	24.5316	24.2921	26.8127	25.4292
SEC22B	28.7675	27.8105	27.4621	28.0269	26.7485	26.8444	28.3149	28.0426	25.2041	27.3733	27.4674	29.1513	25.7699	28.1285	26.7996	28.0074	28.1976	24.6478	27.0729	28.5988	28.9184	26.6973	27.941	27.1442	27.8433	27.6247	27.8891	25.3402	27.9572	28.2706	27.3227	26.1612	27.4257	28.8356	28.8457	26.9052	26.2273	26.769	28.4133	25.9039	27.2281	24.0909	28.0035	27.1772	27.2707	28.5009	26.8819
SEC23A	28.4837	27.4697	26.681	29.2652	25.8786	28.1379	28.3208	30.2262	27.1909	26.8257	27.7602	27.1378	26.4239	27.9955	26.8945	27.3302	28.0087	22.9719	27.6204	29.0037	29.1108	25.8359	27.8453	25.3802	28.0295	26.9144	27.8225	25.7058	25.0209	27.1799	27.2556	25.544	27.8764	28.0844	25.15	27.1644	26.42	25.901	27.7526	25.0807	27.4918	23.2344	27.9401	25.1453	26.329	28.4079	26.1494
SEC23B	28.1534	25.2804	27.2161	28.1623	25.3253	26.8283	27.7002	28.5681	26.3347	26.2712	27.0114	27.9751	25.4032	27.3172	27.194	27.4956	28.1646	20.4706	30.2816	28.1121	29.1668	24.9274	27.497	25.4672	28.2214	27.6694	27.9268	23.4808	23.0037	26.8412	27.6127	25.5673	27.3372	28.2447	25.1485	22.3301	25.1167	26.2207	27.346	25.4578	26.7832	23.6991	27.0741	25.8186	27.3175	27.7987	25.1465
SEC23IP	25.1998	22.2662	23.3447	25.166	23.6108	23.8522	26.4731	25.1975	24.3524	25.0805	24.5048	26.4198	20.6976	24.0976	23.3275	25.6135	25.7872	21.8222	21.4232	26.2544	26.7939	23.6876	25.506	22.4245	25.4041	24.6893	24.1994	23.7816	24.8829	23.6142	26.137	25.0564	24.2344	25.8483	22.2951	20.0616	20.9029	23.0656	25.3903	22.7559	22.1167	21.5327	24.9767	23.5115	24.6754	24.9736	25.3301
SEC24A	25.855	25.1867	24.5189	31.6405	24.5671	25.9324	24.5024	27.2048	24.1771	25.0912	25.811	23.9672	24.2306	25.0252	25.5112	29.46	26.2539	15.6499	22.5565	26.1573	26.8969	24.8289	25.536	23.0318	22.0801	25.9886	25.7172	22.471	23.3349	26.2919	25.1954	23.6682	25.461	26.6016	23.9453	19.4407	24.8081	23.5021	29.849	23.1003	24.4018	23.285	23.6892	23.7393	24.9568	26.1035	23.5938
SEC24B	23.0654	23.9241	22.2129	24.475	22.7414	24.1642	23.004	26.1948	22.6692	25.1217	23.3745	25.0491	21.7473	22.1179	23.516	20.0082	24.5964	20.0082	22.509	24.8179	23.9864	20.0082	24.3607	20.455	24.6037	24.6168	20.237	20.0082	21.7464	20.0082	24.4423	21.7922	25.2326	24.0367	21.7004	20.0082	22.8351	22.3215	23.929	21.624	23.4007	23.0268	24.2855	20.0082	23.2956	23.6598	22.7957
SEC24C	28.1326	27.3839	26.5365	27.6404	27.1083	27.793	27.6601	28.5076	27.7036	27.3271	26.8796	27.8194	25.6009	28.6342	26.8674	26.8937	27.4718	24.5652	27.4846	28.7657	28.5492	25.8339	28.0539	25.4205	27.411	27.5585	27.4385	23.5569	25.6566	27.1373	27.8859	26.4018	27.5612	28.4963	26.1065	23.7643	26.2055	26.2998	27.6759	25.7229	26.9226	24.6701	28.0499	26.4168	27.0785	28.5116	26.6626
SEC24D	26.6406	25.7675	25.894	26.2511	25.7269	26.5192	26.9516	26.3181	24.5873	25.0136	26.1205	25.7543	24.2185	25.3449	25.9891	25.7681	26.893	24.6577	26.4804	27.2773	29.0231	23.2964	26.0358	23.7258	25.3334	25.5871	25.0259	23.9381	22.0243	27.5024	25.0598	18.9826	26.8666	26.6317	23.4194	23.1683	24.9469	23.9167	25.1992	22.8467	23.2274	22.8082	26.8937	24.4691	25.8605	26.4371	24.3031
SEC31A	29.2823	28.2178	27.7483	29.0542	27.4825	28.1565	29.0631	29.4255	27.2984	28.0201	28.4554	28.2534	26.1027	28.5333	27.5745	28.6156	28.6352	23.9812	28.2405	30.3203	29.81	27.3354	28.8945	26.819	29.2543	28.53	28.7076	26.6916	23.3492	29.8973	29.013	26.9904	29.0874	29.6135	27.3787	27.5126	26.7498	27.6093	28.9405	26.1624	28.276	24.7819	28.446	27.3723	27.9884	29.2989	27.86
SEC61A1	27.8087	24.9961	24.3966	24.6992	23.2128	29.3646	28.0016	29.6601	25.6437	26.7444	28.526	25.6878	22.6434	28.0303	26.4527	24.8813	28.3075	17.258	27.9996	29.6103	29.7075	25.6945	26.3254	24.5316	27.0499	27.5181	27.6692	24.6885	23.259	25.5633	27.7573	23.8407	26.5527	28.8971	25.2953	17.258	26.0834	25.6704	26.8185	23.7586	25.86	20.2044	24.4732	25.6612	25.4096	26.4143	25.8159
SEC61B	27.5224	25.8064	26.6437	26.3725	27.2033	28.0859	28.264	29.2428	20.6848	18.4182	26.7437	27.7048	24.5882	28.2838	27.5164	27.5291	28.1244	24.1216	27.4022	28.6469	29.5084	24.5805	27.3528	25.9445	27.432	26.6725	27.6917	25.9162	25.6159	27.7955	26.958	26.6766	28.2852	27.8029	26.7455	16.8866	22.7873	24.3769	27.9318	26.6148	28.4594	23.1716	20.1343	27.1324	27.8693	28.8297	27.2159
SEC63	26.6689	22.2475	24.9185	25.6973	22.7945	25.4223	26.2524	25.6396	25.685	26.2166	24.8171	26.2364	24.3321	26.4093	24.0661	21.8946	25.2073	20.7808	25.8888	26.8036	23.8431	24.6611	26.5888	23.1742	25.7057	26.382	24.4255	20.7808	24.6089	23.9877	26.1798	24.273	24.7524	25.6024	23.9756	21.9948	23.1514	23.1529	25.5448	26.026	24.5897	20.7808	26.2045	24.8556	26.2267	24.9235	25.2283
SEL1L	24.3455	17.8786	26.5979	24.5544	21.6231	22.6418	24.6459	26.7675	23.2126	22.4677	24.691	24.3315	22.0543	23.4845	24.2501	23.8066	24.5369	20.9097	23.2278	26.7252	24.6939	17.8786	25.1859	22.8983	22.3996	24.6486	24.1938	22.3536	21.5839	23.8147	24.2106	26.002	24.0669	24.605	24.2257	17.8786	24.1707	20.7811	25.8587	22.5665	24.2909	20.8769	25.0403	23.2303	23.6315	27.6458	21.4523
SELENBP1	28.5997	27.8982	25.95	26.3912	23.7142	28.1269	25.5733	26.5565	28.2435	29.7869	24.1134	26.6297	25.2603	29.9002	25.9022	29.2342	23.04	20.2761	27.9959	27.4188	24.9095	30.3347	26.5235	25.6086	30.0168	29.8152	30.5759	25.4326	20.2761	26.5387	23.5573	29.0234	30.0528	30.7098	29.7095	24.9984	27.7462	30.4848	27.9959	26.9357	31.2898	24.7142	27.3328	28.2373	28.6673	31.0671	23.5029
SEP15	26.6123	27.1572	24.6459	26.4036	24.5526	22.3336	26.1992	25.2706	25.1015	28.2605	25.0755	25.3804	23.0765	26.2553	26.2107	26.0333	22.9024	20.8536	24.4626	27.63	26.5139	23.2879	25.4059	23.3934	25.9969	25.69	25.0065	23.5448	23.7513	25.2309	24.6709	27.6514	25.3781	26.7689	22.6886	21.5792	24.4475	23.3827	25.9267	23.524	25.1046	22.3691	25.3652	25.6087	24.861	26.372	24.6369
SEPHS1	24.9613	24.9296	26.1199	25.0276	19.4579	25.7215	25.7709	26.8418	24.5438	24.3178	25.1664	24.4631	23.3874	25.8437	26.2289	25.9939	24.7159	19.4579	25.6422	27.0276	24.9628	24.2053	26.8083	22.8275	26.1936	24.933	23.4802	19.4579	20.8668	25.6502	25.919	24.9786	26.0817	25.6351	22.884	21.6037	24.2993	21.3074	26.1321	24.1339	25.5487	22.0166	26.3719	25.6217	25.0082	26.3817	24.9614
SEPT10	22.8567	26.2059	24.3927	19.1171	22.7783	24.3407	24.1657	25.8585	23.2633	22.4884	23.0292	20.6291	23.1878	23.0978	23.8791	22.7971	22.1269	19.1171	23.9174	25.0177	22.864	23.0164	22.6963	19.1171	26.1198	23.0602	21.773	21.4884	22.6496	23.5171	23.695	21.738	24.5375	23.4892	24.1729	19.1171	20.2996	21.0338	23.2361	23.1284	24.1424	21.531	23.5611	19.1171	22.8695	19.1171	23.8216
SEPT11	27.0901	25.1309	25.8652	24.4279	24.7449	25.3942	27.2554	26.9872	25.5012	25.6316	23.2053	26.7143	23.9673	25.677	22.781	26.5327	24.5264	20.4281	27.8163	28.6357	25.5949	24.8659	26.5363	21.733	27.5011	26.8484	26.3342	23.914	24.5678	24.015	24.8013	26.6598	27.586	27.4922	25.6574	27.2	20.5018	24.9458	27.3838	25.2102	27.2963	23.502	25.219	25.3174	26.629	26.8804	26.1704
SEPT2	29.1205	29.0951	28.2338	28.3506	27.4887	27.8497	29.1177	28.0992	28.6025	28.1629	28.1425	27.6549	26.4891	29.2395	27.5711	29.0963	27.2692	24.7815	29.7819	30.2993	28.8346	27.8823	28.2479	23.7977	29.617	28.3485	29.1232	26.8045	25.2668	28.5462	27.8732	28.2293	28.7013	29.5849	27.5682	28.0684	26.6927	26.9119	29.0795	26.7707	29.1313	27.8515	28.4046	28.0515	28.0293	28.6803	27.6404
SEPT7	28.0599	28.4138	27.4631	26.6905	26.0899	26.654	28.7863	28.0471	27.1808	26.7487	27.6248	27.0309	26.3586	28.03	27.2266	27.7262	26.6745	23.1352	28.8938	29.9241	28.328	27.5626	28.1494	24.0658	28.8287	27.8107	27.2648	25.9559	24.8624	28.3792	26.2157	27.1452	27.2511	28.5386	26.2501	24.5331	26.9561	26.3896	27.8469	27.8318	28.1519	25.7019	26.995	27.3832	26.3954	28.232	26.3317
SEPT9	28.3606	28.2731	27.5222	27.7591	27.5229	28.3644	28.4917	29.8847	27.1638	27.7872	27.4394	28.5398	26.9605	28.8728	27.7379	27.5785	28.3008	23.2162	26.9792	30.1707	28.7667	27.4733	28.5017	24.6818	29.398	28.2945	27.5088	25.7909	25.5785	27.8399	27.6386	27.1734	29.1631	29.2837	28.0161	27.461	24.8751	25.918	28.936	25.947	27.9998	25.2783	27.229	27.6135	27.3821	28.6273	28.2935
SERBP1	28.3669	25.7821	29.7241	27.5198	27.7143	26.6286	29.2431	28.5037	27.562	28.5598	27.9251	28.3781	26.7125	29.5615	28.081	27.4434	28.641	24.3146	27.9101	29.7443	30.1916	25.9576	28.9177	27.0879	29.2455	28.7584	27.079	26.5154	26.6474	26.4652	28.7392	28.5768	27.7602	29.0392	27.8677	29.0337	26.9952	26.6915	28.818	25.8961	28.4906	28.8603	28.2322	28.3145	27.8665	29.2167	28.6512
SERPINA1	31.7374	33.5629	33.3226	32.8154	31.2304	31.1387	32.4985	33.9791	32.3957	32.0424	31.2901	32.0712	29.9646	31.2748	32.2742	33.491	32.0538	31.6046	32.9286	32.6715	32.8732	31.9833	31.5335	31.3177	33.2821	32.8839	33.4101	31.6212	28.9358	32.0439	32.0554	30.4556	32.1771	34.891	29.6102	31.4917	31.2509	32.1712	31.3166	31.0653	32.2732	30.7011	31.8007	32.5462	31.3395	31.656	29.8015
SERPINA3	27.545	29.0014	28.9485	33.4701	30.5638	27.2685	31.5924	29.491	28.3603	28.2739	27.6348	30.0136	26.5544	28.843	29.4087	30.2334	28.579	29.779	29.826	29.6325	28.624	28.1628	28.5013	28.565	30.5958	29.0491	29.9273	28.78	25.6372	30.1005	29.9544	27.5681	28.3493	30.7954	26.2343	28.5137	29.072	28.506	28.8285	31.5562	29.8623	27.5089	28.0101	29.3208	28.7159	28.4615	27.0657
SERPINB1	30.9899	29.8389	29.0628	30.4082	29.3271	30.2487	29.9227	29.4563	29.6052	29.5574	31.0975	28.4611	29.3564	30.9295	30.517	30.4643	31.0694	27.4979	29.927	31.275	32.1972	28.7563	30.2785	29.0528	27.9388	30.3775	30.1692	28.3606	26.8085	30.7418	31.742	28.2214	29.2773	31.0586	29.2157	30.0456	28.9456	29.4526	31.8327	30.2608	28.8156	27.3479	29.6704	30.1593	30.3796	31.4226	29.8543
SERPINB5	29.144	25.0375	27.9126	27.3967	27.9607	24.4351	28.8407	25.1091	22.4615	23.7677	29.8838	25.8831	27.9378	28.3977	27.2813	24.4098	28.6363	28.0158	27.6186	29.0056	30.3804	21.4015	24.7319	26.3588	26.5507	26.4439	21.4015	25.7948	27.8217	27.8746	29.7971	24.9769	27.9558	28.455	26.0287	25.5885	29.0358	28.5055	27.702	26.6132	26.331	21.4015	26.2483	30.3763	28.2212	29.9928	26.2197
SERPINB6	29.8971	28.351	28.5277	29.6495	28.169	28.4501	29.1664	29.0182	28.5164	28.8152	29.5143	27.4074	28.1641	30.349	29.2522	29.8337	29.0362	25.2518	29.1456	29.877	29.9087	27.6066	28.9657	27.178	28.116	29.0777	29.4848	28.5188	25.8391	27.5653	30.4111	27.3809	29.0296	29.6523	26.7431	27.2987	28.676	28.614	31.1653	28.0732	29.2058	25.9112	28.966	28.7358	28.6727	30.2661	28.082
SERPINB9	23.3245	23.1319	23.6329	26.3927	24.3416	25.8797	25.421	26.5958	25.4935	24.9465	25.3366	21.0347	24.5057	25.0501	25.1184	25.5901	21.0347	24.7296	25.8175	26.7924	26.8587	25.4125	24.7427	24.318	25.9329	24.9893	25.5206	25.6462	24.1193	26.097	27.1608	23.3903	26.1534	25.7551	23.8971	23.2299	25.7486	21.4777	25.3521	25.0015	24.799	21.0347	25.1104	27.8872	25.1481	24.0359	23.299
SERPINC1	25.8974	29.6545	26.992	28.368	25.6702	25.6447	26.7587	27.2292	28.5317	26.3538	26.4986	27.0183	25.3421	26.6206	26.6941	27.115	25.168	25.2064	28.0967	26.1982	29.4789	27.6027	25.3955	25.6885	28.3207	28.4355	27.4231	26.7288	21.8569	26.4978	27.6562	26.7457	26.9077	26.1522	28.4774	22.596	26.4613	27.3914	26.7258	24.2022	25.9957	23.6736	27.3795	26.7156	26.1952	27.1889	24.9075
SERPINF1	27.3459	29.2272	29.307	28.7574	26.472	27.5165	28.3101	28.2643	26.405	26.2852	26.7998	26.4333	24.2189	25.0348	26.6857	27.8815	26.0914	28.2487	28.1104	28.3756	28.9893	25.6679	25.8712	26.081	28.6281	26.1295	26.678	26.3066	21.1678	28.6781	27.3094	24.8168	25.9353	28.2371	25.7407	23.0928	25.8157	25.5924	25.8907	26.726	25.6633	23.5589	27.5057	27.034	26.0682	25.725	24.1315
SERPINF2	22.949	28.9317	26.6828	27.8895	24.4546	26.231	27.3237	26.3626	25.7018	24.5401	25.1606	25.1905	18.034	18.034	25.7933	27.3855	22.8885	24.5284	18.034	23.6468	27.2252	22.508	24.6575	24.353	27.975	25.5292	26.2755	24.325	18.034	27.5098	26.9178	26.6379	27.7391	25.7224	19.8893	18.034	28.9394	24.3978	21.7934	20.7976	21.9355	21.2679	18.034	27.0562	26.963	24.3845	20.6311
SERPING1	27.4983	29.0725	28.1219	29.7076	25.3728	27.458	28.3116	26.8048	27.543	26.6235	26.0205	27.3705	24.327	26.7771	28.3486	28.2794	27.379	26.2473	27.2581	27.9041	28.2474	26.1929	25.929	25.5753	28.3677	26.7824	28.2858	29.1607	23.3207	28.1151	28.5309	25.7345	27.461	28.443	24.7911	23.9362	27.3591	27.2257	26.9522	26.0103	26.7715	24.4108	27.0313	28.3803	27.3706	25.7934	25.2762
SERPINH1	30.5496	31.1431	30.733	30.7841	29.7818	29.0178	32.8841	30.3793	29.452	30.4134	31.0839	31.3253	29.1451	31.1724	30.8679	30.5533	31.4766	28.9881	30.8067	31.9953	32.7756	29.2585	31.1235	29.2588	31.4924	30.6701	29.0538	29.6715	28.2697	31.4716	30.7655	29.2471	28.6807	31.6907	29.0857	29.909	29.9704	28.5084	30.3378	29.0601	30.8251	29.1148	30.9201	29.7328	28.6576	30.7454	28.9198
SET	26.0514	25.9133	25.8757	26.2508	26.8124	26.7449	27.2657	27.4634	27.156	27.2265	26.2315	26.5605	26.8861	28.4752	27.2684	26.6185	26.9943	23.8402	27.1289	29.0406	26.4691	27.6229	26.8109	25.7589	29.047	28.3877	26.506	25.4141	22.4431	27.7399	28.4683	27.7724	27.2469	28.3221	27.1057	28.6171	27.9569	26.5506	28.6448	25.8719	28.4781	25.972	27.5225	27.3202	25.9018	28.7302	26.9213
SF1	27.053	21.8405	25.7788	26.5221	25.1077	25.7312	27.8208	26.6796	25.826	25.2437	26.5295	26.0358	24.6367	28.0838	27.9635	26.9512	26.9387	24.832	27.2466	27.8465	28.671	24.3091	27.4194	24.4042	27.7592	27.7372	27.1139	22.5959	21.8405	27.1522	27.9106	26.1971	26.5505	27.404	26.7988	21.9743	25.8403	23.7735	26.6439	24.393	26.9129	23.8298	27.5403	27.2193	26.2649	27.682	25.6566
SF3A1	27.9192	26.8016	27.3099	28.5337	27.9561	28.0289	28.5643	29.96	26.9924	27.5184	27.5299	27.6805	26.9976	28.8221	28.5485	27.0811	28.0319	23.1242	27.4119	29.5763	29.5982	25.636	28.3176	26.0117	28.7998	28.2578	27.0226	24.9075	25.6092	26.8196	28.9083	27.3593	27.9837	28.3187	27.0879	23.5408	26.9887	26.285	28.6612	26.4114	28.0784	25.9531	27.8043	27.4521	27.7694	28.7716	27.8823
SF3A2	23.4243	17.9468	27.4481	24.7809	18.9733	23.7376	25.7511	23.3464	24.39	21.5459	23.3843	21.0103	24.0658	24.5047	22.3534	23.0353	25.0986	17.9468	25.8267	25.6543	25.9237	23.9811	24.2225	22.805	24.5603	24.9047	24.6321	17.9468	20.3239	23.0607	26.2479	22.7705	24.9435	25.0619	17.9468	17.9468	24.9343	20.6788	25.3106	23.2194	21.4265	17.9468	25.7147	23.2635	25.0005	25.0548	24.0003
